,0
96,2.4494030383586884
97,2.4603779466137286
98,2.470562470049877
99,2.481214831825811
100,2.492475909358729
101,2.5038060463927687
102,2.5157376844093204
103,2.526997373153269
104,2.5310999223573134
105,2.5362163488720544
106,2.543760951077286
107,2.5515793177691286
108,2.5592972391724587
109,2.566159137790371
110,2.5705306657335725
111,2.5733824197878135
112,2.5753984197075472
113,2.578355284211412
114,2.5818378918589087
115,2.5857024705901734
116,2.5899047563911415
117,2.5942403508792635
118,2.5985846588262356
119,2.6024620907229377
120,2.6061727249293587
121,2.60972239478454
122,2.6120504300743344
123,2.615553200298175
124,2.6203785120399665
125,2.625382066559419
126,2.630014086750243
127,2.6342395216560925
128,2.6384724285009318
129,2.641581704304926
130,2.643891530504916
131,2.6464720000441186
132,2.6505936159088272
133,2.6562256636647508
134,2.6631593172066843
135,2.669317849932704
136,2.673527864347864
137,2.6735488553163593
138,2.672797675766423
139,2.6726738899459135
140,2.674888958822097
141,2.682979290439002
142,2.695226034513209
143,2.707537611357216
144,2.719762179714814
145,2.732370441707503
146,2.7458721026200803
147,2.7595769899761304
148,2.7738219574177636
149,2.7889727119641377
150,2.807201546228678
151,2.8264242464717473
152,2.845398577555362
153,2.8669685239450073
154,2.890747742286045
155,2.916552530857362
156,2.9469178761398425
157,2.9800684652959926
158,3.0148617170930847
159,3.0515999783447945
160,3.0910283707570287
161,3.133743473340664
162,3.1828219559201973
163,3.233990925952606
164,3.2860704474723894
165,3.339918549936452
166,3.398355194440484
167,3.462986586513463
168,3.538691513211094
169,3.6111922396244482
170,3.680385131019075
171,3.7508447506563733
172,3.8281260055720807
173,3.907066338411067
174,3.9775335942511445
175,4.046283751991391
176,4.1169668826184225
177,4.194677186559514
178,4.263070839602034
179,4.324431169838272
180,4.3801433800769045
181,4.437124411948305
182,4.490773434367218
183,4.5389052249973645
184,4.5841604517319245
185,4.623988506291992
186,4.658279745920282
187,4.688075545360614
188,4.71683377713589
189,4.744579000109713
190,4.768672210833151
191,4.7923941088998685
192,4.81437354193069
193,4.832074782666378
194,4.847770684069208
195,4.863215129622352
196,4.879940014289785
197,4.898950575767364
198,4.916821036265512
199,4.931750935379322
200,4.945165372916218
201,4.9561560712178245
202,4.964270364157296
203,4.968827327698282
204,4.969883656069823
205,4.967653249430098
206,4.962180010394752
207,4.952487717326638
208,4.939538327747769
209,4.924235303550493
210,4.905840405694023
211,4.883794566686545
212,4.857409136168379
213,4.830465664678906
214,4.800925435047038
215,4.767669721105508
216,4.729576911604684
217,4.689413803350368
218,4.647277153079211
219,4.601921860120538
220,4.555469117539843
221,4.510274880711268
222,4.46828874037452
223,4.423999059174676
224,4.3829751519112845
225,4.34754329076754
226,4.3119844608003275
227,4.278622507354337
228,4.247769951928966
229,4.2189929234564305
230,4.193173598979972
231,4.169217653537449
232,4.145840027125831
233,4.12288196674753
234,4.102959114167094
235,4.086813414728362
236,4.067566426677909
237,4.047961965023168
238,4.029040370692686
239,4.011377744406555
240,3.9970756566231147
241,3.984505858462863
242,3.971478903294448
243,3.9625878994516097
244,3.9556337827563284
245,3.9491603619312863
246,3.943588792685512
247,3.939508678978868
248,3.9358238835073074
249,3.92968679162981
250,3.9246107944090847
251,3.919250788454804
252,3.9120022345365957
253,3.9029742595191106
254,3.8919051091948536
255,3.878161683856882
256,3.8601306299968625
257,3.841495791120175
258,3.8220571452454664
259,3.8011763571393677
260,3.7816383100660516
261,3.7628238391399385
262,3.744004717880674
263,3.7241565804559738
264,3.7041224824650207
265,3.6851826004930768
266,3.669011763537582
267,3.651992662236653
268,3.635204635652527
269,3.6196127382668677
270,3.6064345014128834
271,3.59466418471383
272,3.584604494195524
273,3.5771101882805123
274,3.5714691356161605
275,3.565625457578432
276,3.5587508790615945
277,3.5543664833827875
278,3.551701193252578
279,3.5501871465472505
280,3.549050902104843
281,3.549196672974434
282,3.547109944043774
283,3.5412041543179194
284,3.5339609685889437
285,3.5251730793090545
286,3.5133043583344667
287,3.496989609965868
288,3.4794605050647633
289,3.4613872787103994
290,3.44278575319685
291,3.422836380402837
292,3.4014851588848045
293,3.3793869305592037
294,3.3568364510812794
295,3.330516024967842
296,3.3062025622934104
297,3.284893617304042
298,3.265780117619038
299,3.248509240292944
300,3.23413430237202
301,3.2224731293775135
302,3.2095539223767817
303,3.1957530310558155
304,3.1831473511512396
305,3.173419695504196
306,3.162574642320722
307,3.148915242679417
308,3.1317062970855276
309,3.1103521617934105
310,3.08971121195592
311,3.069005109769758
312,3.048095383589343
313,3.0284090547649187
314,3.0085164025915785
315,2.9898377114423553
316,2.9738731609481386
317,2.9589221079272217
318,2.9472529085296206
319,2.9390005103987646
320,2.933131497073267
321,2.9284586099211127
322,2.925297174748033
323,2.9240849169215184
324,2.9260528113831774
325,2.927814144488517
326,2.931122382748965
327,2.9372488553103993
328,2.9481845442059447
329,2.9595122573356147
330,2.974171378027088
331,2.993645176665857
332,3.0146521385579366
333,3.0431361765917395
334,3.0751253902796654
335,3.1108191569637516
336,3.1711610076837244
337,3.2454818583760408
338,3.3261056939066385
339,3.407706363290548
340,3.4902676801600494
341,3.5905202693711034
342,3.7072683545160108
343,3.8344043938578105
344,3.995011124461796
345,4.176353605536091
346,4.365492753972113
347,4.553292151986528
348,4.768265848406962
349,5.0057599127850505
350,5.252029866769071
351,5.493497485733032
352,5.760705145883279
353,6.033355553808156
354,6.298301438098028
355,6.549988437479269
356,6.830010859315097
357,7.1233527739651485
358,7.41383268907452
359,7.690076962218063
360,7.997893500120565
361,8.320000973829908
362,8.651577910735458
363,8.99059766155053
364,9.327246686442479
365,9.644729548686836
366,9.980533339563477
367,10.377330709955283
368,10.845597846999112
369,11.368177967078891
370,11.881030798580309
371,12.344280214219076
372,12.787992815607508
373,13.254267936374621
374,13.777501352451463
375,14.36199587485045
376,14.931728518565741
377,15.52014725801749
378,16.129114857232477
379,16.760832352180593
380,17.41777739130389
381,18.089297745727094
382,18.747761303130442
383,19.391004821783113
384,20.02989617940476
385,20.688120474027937
386,21.357832409664706
387,22.033095383412665
388,22.707280600460063
389,23.372366040065796
390,24.02138541227719
391,24.658045128300046
392,25.277059251300532
393,25.864574291131092
394,26.437947010282333
395,26.99866637905827
396,27.53233353689676
397,28.024966278197617
398,28.507859798311628
399,29.00348920924291
400,29.465419602829776
401,29.872927998927608
402,30.244273695205525
403,30.586271132379487
404,30.908334818133522
405,31.201371120685064
406,31.42266095942622
407,31.34224310547812
408,31.200948537996503
409,31.351028075776252
410,31.920381232252158
411,32.80234690962927
412,32.88789719887087
413,33.0904603555778
414,33.38271717279041
415,33.58164927577665
416,33.62266451007211
417,33.658205406867616
418,33.70366001553805
419,33.773165882142074
420,33.873178298039264
421,33.95621265923316
422,34.03852482384117
423,34.128398026398195
424,34.215203322529796
425,34.27265674901474
426,34.342858710539154
427,34.41262872306546
428,34.483759146665506
429,34.553419344896824
430,34.612231729090865
431,34.66634713409496
432,34.71794451156697
433,34.77050847430546
434,34.82171215988826
435,34.859635681342425
436,34.87908981812046
437,34.90424493829608
438,34.9351783831087
439,34.97359642546298
440,35.03267529977169
441,35.10122814524509
442,35.17766275089383
443,35.23671902341703
444,35.27273366811472
445,35.30476729992684
446,35.35086059447015
447,35.39098047626326
448,35.4278818476853
449,35.46449569300123
450,35.49837802908627
451,35.509330852491225
452,35.556436695270335
453,35.63077779220175
454,35.697192235949075
455,35.73033209063541
456,35.73719046457261
457,35.7565271661398
458,35.77573690978084
459,35.78160436060336
460,35.76256142935511
461,35.707010119594635
462,35.62733556164754
463,35.5903427470183
464,35.60405122415582
465,35.657248583472146
466,35.740448845032425
467,35.85745807886012
468,35.979572754089354
469,36.00838277799878
470,35.932098558664606
471,35.885806571226844
472,36.0294575205422
473,36.203121643393864
474,36.23107816081671
475,36.14501210724815
476,36.09207237377409
477,36.125390623547226
478,36.17967910597986
479,36.228877469286694
480,36.238275726834026
481,36.25397439922196
482,36.299312814217245
483,36.35450511359461
484,36.38463314307685
485,36.42835671968125
486,36.448774483048176
487,36.482402435749485
488,36.51618580666353
489,36.53873751489986
490,36.55560994595821
491,36.58954118871251
492,36.63731842378722
493,36.68331280385238
494,36.70455320557729
495,36.7117383132563
496,36.711241341832746
497,36.7052044484701
498,36.732503091070335
499,36.799090089612726
500,36.83394728884007
501,36.74800734935375
502,36.71425018231058
503,36.861535948074426
504,37.08049189953245
505,37.11178354450614
506,37.02488345117355
507,36.995251966161554
508,36.99680510257352
509,37.021746999271215
510,37.060918522889914
511,37.08544369485173
512,37.07127363376199
513,36.950878756719646
514,36.96033333463911
515,37.10592545612855
516,37.26928087573359
517,37.326483731280824
518,37.27560813151449
519,37.25049513841104
520,37.25952626691013
521,37.23835553307784
522,37.28767571343677
523,37.28859274911443
524,37.30252092966735
525,37.32168228362948
526,37.31589181585853
527,37.30123172593387
528,37.27990113658486
529,37.33155260465117
530,37.332865297162996
531,37.37787844938198
532,37.34495611884957
533,37.303159426665026
534,37.30120442566686
535,37.335729593587004
536,37.38670205038591
537,37.39882294444209
538,37.3391503528866
539,37.31169591275845
540,37.24873326820014
541,37.19431929565016
542,37.05960799872139
543,36.92451131235296
544,36.83545407564481
545,36.790733907603006
546,36.76543110253429
547,36.73358639485101
548,36.803931098438895
549,36.876243987900764
550,37.07449938461287
551,37.27762832608083
552,37.23644186189938
553,37.07119267705026
554,36.84257119153683
555,36.71432580884426
556,36.6925868060464
557,36.71728590221992
558,36.82165636034236
559,36.905904176494865
560,36.73674506695642
561,36.71888671447114
562,36.67383470958173
563,36.72734982350319
564,36.742546660041434
565,36.749542158455775
566,36.892953122316015
567,36.96705506700083
568,36.918122779897786
569,36.841720796223356
570,36.74407106242972
571,36.69767725413703
572,36.70983038843023
573,36.65154684852744
574,36.492282101823854
575,36.269894214465374
576,35.93455678996537
577,35.53454084996618
578,35.134217603699305
579,34.84597074169563
580,34.557276791339
581,34.39433067230805
582,34.360968542241956
583,34.613500869182964
584,34.82326011716388
585,35.02199647045005
586,35.49287166016894
587,35.38896365535604
588,34.81727516155066
589,34.42287673194771
590,34.008045058672685
591,33.88757701514829
592,33.93972310675141
593,33.94522459428487
594,33.99786228665486
595,33.83314471770879
596,33.657022184679
597,33.45027344075469
598,33.25186921967165
599,33.05859832099378
600,32.7948809157108
601,32.636934710038176
602,32.51197240724666
603,32.49931653940212
604,32.256784506999054
605,32.12680501948679
606,31.89499481921969
607,31.90005637863502
608,31.759321596461348
609,31.7097617398249
610,31.571848190414435
611,31.4563151500714
612,31.554118732582594
613,31.656338502361535
614,31.520183032183912
615,31.589103184778242
616,31.761369173155163
617,31.65180977086546
618,31.582185717006496
619,31.41879420801001
620,31.307414228470908
621,31.248759855519886
622,31.345965429056438
623,31.181246291026476
624,31.3691027135564
625,31.462750872299452
626,31.39803345497707
627,31.262896381689053
628,31.519994585265128
629,31.613946343857613
630,31.46165106045632
631,31.874638002615708
632,31.92129296532944
633,32.07762731371308
634,32.34996516412701
635,32.52176530318205
636,32.768902863290904
637,32.992165715346395
638,33.22801084465627
639,33.470780231860836
640,33.72087903807564
641,33.83886258744933
642,33.92774556105836
643,34.02188104936797
644,34.11818157585254
645,34.21334396559419
646,34.30598111994611
647,34.39799249124797
648,34.48903441059952
649,34.57885710278312
650,34.66690174641451
651,34.753290403793656
652,34.8392632028576
653,34.92592115762429
654,35.01391327029569
655,35.10260537587246
656,35.191013259690536
657,35.27835656587734
658,35.36348891739547
659,35.44729890397582
660,35.531499333312915
661,35.617922597372996
662,35.70708907723231
663,35.7979147830639
664,35.8895150723327
665,35.98094561179029
666,36.07274363795267
667,36.16490691532631
668,36.2567568419774
669,36.34758196781548
670,36.436197496550996
671,36.52423518828592
672,36.61412822008226
673,36.70790729307262
674,36.804263494716686
675,36.903152062025946
676,37.005258573747696
677,37.11201232889565
678,37.228281467011385
679,37.34703146810467
680,37.458751721187774
681,37.55435572364535
682,37.63390274616722
683,37.70635224327929
684,37.78099175493736
685,37.86533506129877
686,37.955700176806744
687,38.04815145501456
688,38.13922451800359
689,38.22821619087728
690,38.3186876211768
691,38.40590010246672
692,38.48445133288399
693,38.54862672013929
694,38.59880930808475
695,38.64410154552785
696,38.69371727859257
697,38.75279277877538
698,38.81618143965267
699,38.882314173197834
700,38.94976507199695
701,39.020529966212244
702,39.09525952686221
703,39.16794681052705
704,39.23254166628393
705,39.28757370288512
706,39.336040606939235
707,39.37875023619738
708,39.416378372083045
709,39.44660229204697
710,39.47065792318834
711,39.49270955064977
712,39.51684032652443
713,39.54201495745416
714,39.5671059685954
715,39.593094505854694
716,39.62075483613601
717,39.65322541462202
718,39.68745716719674
719,39.717904814280004
720,39.73956974877249
721,39.75534398827562
722,39.76515813502856
723,39.76655107666962
724,39.75659294942292
725,39.731605653417766
726,39.69831277012267
727,39.66535686056735
728,39.63978429782465
729,39.61816644164882
730,39.59826829119483
731,39.57897087570997
732,39.56038666638043
733,39.5447740748574
734,39.52833056810126
735,39.50654446375221
736,39.47527656783191
737,39.435536157513965
738,39.39257698699608
739,39.351809184777636
740,39.318816249790885
741,39.29201307913345
742,39.26266956376099
743,39.22188986602211
744,39.164083770282936
745,39.09389885050822
746,39.014937831758054
747,38.93084547823257
748,38.83839820127097
749,38.73577131410018
750,38.633891218638325
751,38.543988903411105
752,38.475943405592815
753,38.421402707748676
754,38.36393381349593
755,38.28725176086407
756,38.189272702756156
757,38.077841281248254
758,37.95637376827029
759,37.827784146553654
760,37.68299794905306
761,37.52832692251168
762,37.37882735521681
763,37.24905489264792
764,37.140419108228656
765,37.042906369054506
766,36.94698934842981
767,36.844865362414154
768,36.74502861117738
769,36.64302384864222
770,36.529968686950106
771,36.39837102220282
772,36.250980666666294
773,36.09142532779882
774,35.92263298893134
775,35.74778120782999
776,35.56730539297518
777,35.376319748576265
778,35.16971429815991
779,34.94284634110406
780,34.69744592518574
781,34.438349272441485
782,34.170537767080305
783,33.89635535727823
784,33.612957986005675
785,33.320477707487626
786,33.01931575103942
787,32.70664622732951
788,32.38245550094825
789,32.05363831669278
790,31.72717027889341
791,31.400926764166357
792,31.07286548603
793,30.749916406634174
794,30.439237903919636
795,30.138580528728195
796,29.84659602802303
797,29.567258369638587
798,29.30453914754261
799,29.056871388158942
800,28.823711902882618
801,28.60685322005926
802,28.407829524915197
803,28.22618903989848
804,28.061922798404005
805,27.9156694734361
806,27.788873027388657
807,27.684573651654837
808,27.596421206514815
809,27.51691174365496
810,27.441158256533278
811,27.374818973824198
812,27.31517635247847
813,27.258586329422894
814,27.20221417135084
815,27.14775067107575
816,27.09703037032271
817,27.0517728804797
818,27.01442390286224
819,26.984654575239396
820,26.957867433621455
821,26.929283198841105
822,26.897447106173917
823,26.86483026424348
824,26.831285604005032
825,26.79664115953594
826,26.760573457246274
827,26.723245616773976
828,26.685174317545904
829,26.6467873275429
830,26.605960880918985
831,26.56430516890911
832,26.525301200778596
833,26.492231179958026
834,26.463854188538715
835,26.43950010606926
836,26.419680253260864
837,26.405369849299078
838,26.399572624800822
839,26.397738814402928
840,26.393892265360527
841,26.38225040464568
842,26.363732231789736
843,26.344218209524172
844,26.32988043784974
845,26.324898393257055
846,26.326128877463844
847,26.331912263676887
848,26.340736707325004
849,26.354774776718017
850,26.37600407800683
851,26.395803384988668
852,26.405263773060966
853,26.39653712582858
854,26.37629783336166
855,26.357104285989518
856,26.351636633022686
857,26.361516499256247
858,26.380649470082666
859,26.406206914052927
860,26.43558799290508
861,26.471828558607307
862,26.5134621452068
863,26.556069878626243
864,26.595013864195444
865,26.628646107053477
866,26.66229746844126
867,26.702145459725244
868,26.754744802940913
869,26.822231708060485
870,26.89479327302035
871,26.961357556676397
872,27.01384197203052
873,27.057277122969836
874,27.096195703175574
875,27.1348260469283
876,27.173777783443782
877,27.209951534092518
878,27.248018708036565
879,27.292705789591555
880,27.34834452379672
881,27.411249574675594
882,27.474615005243844
883,27.531563760657235
884,27.580252538666503
885,27.62457310927873
886,27.667744919643646
887,27.712683254803345
888,27.760262607756626
889,27.807954168946484
890,27.85297147330698
891,27.892777742012964
892,27.927992360897182
893,27.959733782826365
894,27.988704560208507
895,28.015119013009496
896,28.037836382201405
897,28.05859752604244
898,28.079472518033164
899,28.101582932188638
900,28.123760401964937
901,28.145843147790245
902,28.167896777660864
903,28.190761495367713
904,28.214384906320742
905,28.23643429266028
906,28.25456970823901
907,28.26859273587027
908,28.27956271762895
909,28.287649646771886
910,28.292635527737165
911,28.290451349581687
912,28.285561178934667
913,28.28509110167567
914,28.29628279679315
915,28.320831974660795
916,28.351085467389964
917,28.378470686208086
918,28.397255344290382
919,28.41265936836172
920,28.423267920524168
921,28.42662748065796
922,28.420064444749062
923,28.404427689931822
924,28.38401428104211
925,28.363044969513826
926,28.342728032831936
927,28.32097585295327
928,28.297166129321415
929,28.270792906159627
930,28.241857798182316
931,28.21048077378841
932,28.17668732103259
933,28.140432487993685
934,28.101676038789275
935,28.06051042069234
936,28.016862526910753
937,27.970831262103932
938,27.923006697769647
939,27.87238378778556
940,27.81786809636634
941,27.759035142329513
942,27.696863943164793
943,27.630135015092883
944,27.557419480082206
945,27.4767863903841
946,27.389068080681376
947,27.297923282010945
948,27.206953120475074
949,27.1178043612618
950,27.02797444613445
951,26.934674401221613
952,26.835279243324972
953,26.730871329387185
954,26.62176413564635
955,26.50737524815146
956,26.386872801135855
957,26.25934152212143
958,26.12697713228771
959,25.992450815397405
960,25.85747132314667
961,25.72060783992708
962,25.581574048151175
963,25.440196606333835
964,25.29732931657405
965,25.15292177061578
966,25.004803902860544
967,24.850644450662283
968,24.690473777616674
969,24.52515812236015
970,24.354525740016154
971,24.178036257725395
972,23.991790206189734
973,23.80032142651137
974,23.610955630525478
975,23.4297542620793
976,23.25414210046334
977,23.081912759437785
978,22.91155872585224
979,22.743630955502113
980,22.580389088358828
981,22.41640201884508
982,22.24564331728416
983,22.062774736327118
984,21.871248254734653
985,21.679029528763238
986,21.49414223874146
987,21.315690294857326
988,21.141307580832954
989,20.9732015139862
990,20.81343908738885
991,20.66202297059363
992,20.518031723556206
993,20.3803733613044
994,20.24644401967181
995,20.1127283373503
996,19.988634771866067
997,19.88468886010107
998,19.801109449814163
999,19.730055311894603
1000,19.68718210914917
1001,19.68880793749569
1002,19.768291072985438
1003,19.90515520256404
1004,20.0347809559051
1005,20.09439275448555
1006,20.093837662651204
1007,20.050596747299934
1008,19.959449093134232
1009,19.80821580776265
1010,19.57367686492661
1011,19.304808234358017
1012,19.06008996943161
1013,18.883286414309683
1014,18.749244089070338
1015,18.629724876909147
1016,18.497935185492505
1017,18.360359672027084
1018,18.22880025913687
1019,18.060397682000044
1020,17.810167300918046
1021,17.413713391754957
1022,16.94918756929906
1023,16.54278223145958
1024,16.310662915503144
1025,16.230373644700183
1026,16.24414251033012
1027,16.306529887589257
1028,16.403545127631443
1029,16.594647081690283
1030,16.791199912306105
1031,16.888777253697718
1032,16.859794696297406
1033,16.757612691390886
1034,16.55466942416094
1035,16.222079853382613
1036,15.677589631639702
1037,14.990442144837697
1038,14.317348003594205
1039,13.795071772447786
1040,13.35427558263438
1041,12.987009198705941
1042,12.722640733497961
1043,12.607325069813243
1044,12.671910353799818
1045,12.798743400250004
1046,12.858286323733166
1047,12.769486709268206
1048,12.601364742730091
1049,12.437035041205865
1050,12.359745705488043
1051,12.445131151037664
1052,12.60733580958834
1053,12.703956817778664
1054,12.605016308030669
1055,12.341535735591318
1056,11.968468983548137
1057,11.523605559514088
1058,11.003501067577117
1059,10.331278570537641
1060,9.6514526604861
1061,9.130493295071089
1062,8.875583181655406
1063,8.796550558296778
1064,8.776181945590675
1065,8.701079212910216
1066,8.594070045192261
1067,8.480998572349176
1068,8.341596123264264
1069,8.152031914883851
1070,7.88803706034515
1071,7.600554429966397
1072,7.353385530025047
1073,7.194855222944169
1074,7.098537354738919
1075,7.032253404529673
1076,6.965217302670329
1077,6.88341952991914
1078,6.803541343553643
1079,6.732991622958333
1080,6.679113279935345
1081,6.645562017330341
1082,6.625804627882784
1083,6.611432318639009
1084,6.598228338621556
1085,6.597980566891562
1086,6.595817987475732
1087,6.5720679242259825
1088,6.509022397712524
1089,6.414521364591456
1090,6.312554482193013
1091,6.227430632923915
1092,6.165317283695564
1093,6.1145008260337645
1094,6.072199455929921
1095,6.036429570008256
1096,6.014167406591961
1097,5.998319525147789
1098,5.977033066177275
1099,5.939132881870401
1100,5.886400676497072
1101,5.830652046930512
1102,5.784079170804471
1103,5.748574840828777
1104,5.718311453431287
1105,5.700527116772812
1106,5.702627554737218
1107,5.730084194696323
1108,5.774553875323291
1109,5.824540813746024
1110,5.870201425638237
1111,5.915216646421701
1112,5.963255748408382
1113,6.016702410877775
1114,6.079691315730102
1115,6.152932630603853
1116,6.227527411630284
1117,6.294036945383532
1118,6.351226309069993
1119,6.402960349215287
1120,6.447440619925317
1121,6.482658281430882
1122,6.504224275592809
1123,6.518417263389845
1124,6.534222492669057
1125,6.558255300006364
1126,6.585701524874569
1127,6.6167052911885085
1128,6.652332652056869
1129,6.694736493746098
1130,6.743101263840776
1131,6.792861034609657
1132,6.839502411418409
1133,6.888850057116989
1134,6.937163176500426
1135,6.974552622753382
1136,6.990411523619108
1137,6.981027136033401
1138,6.963023734223284
1139,6.954952761559469
1140,6.968599269001838
1141,6.994865484302025
1142,7.026448630618304
1143,7.056394924117997
1144,7.084920048571471
1145,7.114288596458174
1146,7.14321578906402
1147,7.170200401340239
1148,7.192660790861119
1149,7.215346818595938
1150,7.244162246724962
1151,7.285401598055103
1152,7.338285915714035
1153,7.392975715031289
1154,7.439671410030407
1155,7.473793873067573
1156,7.500951610233633
1157,7.526310384105797
1158,7.554119719982706
1159,7.581608920999804
1160,7.609738902092166
1161,7.640843090773096
1162,7.6770080736125825
1163,7.717526936840732
1164,7.760098052698187
1165,7.802640158546437
1166,7.844763382999506
1167,7.887429553827271
1168,7.930028222682792
1169,7.9718995561489825
1170,8.011235918333195
1171,8.050517278232984
1172,8.093199516913389
1173,8.143133345059677
1174,8.200649460687487
1175,8.25995114270905
1176,8.314761726951412
1177,8.361186691694149
1178,8.402581459457055
1179,8.44323844739124
1180,8.48718226560978
1181,8.53365843391316
1182,8.581439850933943
1183,8.630387297193518
1184,8.680791793630643
1185,8.73367827214254
1186,8.786723145014886
1187,8.83731009978596
1188,8.882943436419126
1189,8.925166037923189
1190,8.968237724140288
1191,9.016146386324149
1192,9.068033127753996
1193,9.122850338665117
1194,9.180609399606473
1195,9.242213852387387
1196,9.3091446219177
1197,9.37738766740728
1198,9.442346710959637
1199,9.503438960551097
1200,9.56276878550537
1201,9.616993592482526
1202,9.662275169076956
1203,9.693562756626495
1204,9.718956157485021
1205,9.749839031818507
1206,9.796004231024625
1207,9.854386434284411
1208,9.917427883210964
1209,9.977549015389105
1210,10.033612248926332
1211,10.088970672583953
1212,10.139431780171673
1213,10.180310742065496
1214,10.208036247752888
1215,10.22940415533781
1216,10.253435761566555
1217,10.286413192474377
1218,10.323536466175224
1219,10.365652540574409
1220,10.414594517722636
1221,10.473287392225863
1222,10.539564150443674
1223,10.607788630278408
1224,10.67282499850923
1225,10.73776975761149
1226,10.801629103010429
1227,10.86070226578554
1228,10.911416133663339
1229,10.95454623770453
1230,10.994998127144669
1231,11.037914088081289
1232,11.0840658379511
1233,11.131432887684463
1234,11.180503168178815
1235,11.232008218928705
1236,11.286876673029829
1237,11.34319222712908
1238,11.398499358761217
1239,11.451560087072478
1240,11.503829411582464
1241,11.554784608257096
1242,11.604079516125939
1243,11.651983238626826
1244,11.698358687205705
1245,11.742390270848759
1246,11.782651465300562
1247,11.81715300955586
1248,11.850599170259109
1249,11.888748490816358
1250,11.936027598037473
1251,11.990008754342236
1252,12.04552641511438
1253,12.097738341075088
1254,12.149561294358412
1255,12.199894969209097
1256,12.2439029135135
1257,12.276039222447665
1258,12.295216567311622
1259,12.31125630774852
1260,12.334769887451458
1261,12.369305838837194
1262,12.4096462753823
1263,12.453129706708621
1264,12.49753393935617
1265,12.546329478499668
1266,12.596533399694785
1267,12.642424918883203
1268,12.679351796079429
1269,12.709123797222599
1270,12.736365898471046
1271,12.765556830092704
1272,12.79827648530118
1273,12.831873456619867
1274,12.863700995349697
1275,12.89151616731491
1276,12.916240271481405
1277,12.93848846881408
1278,12.958716725758464
1279,12.973509084617998
1280,12.983169884476625
1281,12.997128091123049
1282,13.02488693403434
1283,13.072628190762364
1284,13.13025207483759
1285,13.184187514771892
1286,13.224638188505175
1287,13.258493037323746
1288,13.28508728166744
1289,13.302288486007605
1290,13.30278871843163
1291,13.29111508831242
1292,13.283151170422324
1293,13.293394810596203
1294,13.319503280973247
1295,13.354480205994845
1296,13.3926275093846
1297,13.435184615662786
1298,13.486145420538445
1299,13.531621339220365
1300,13.55721370641673
1301,13.556354688087477
1302,13.541391685288959
1303,13.52739948853571
1304,13.525393733425718
1305,13.527957941565663
1306,13.5350852513439
1307,13.548363908270376
1308,13.572591157264167
1309,13.60465800732998
1310,13.634326032212096
1311,13.651546544201949
1312,13.655704728254397
1313,13.65497561208736
1314,13.657616549675634
1315,13.669576846840513
1316,13.68694523507096
1317,13.704575418130213
1318,13.718007320353202
1319,13.73158809173098
1320,13.742067001814862
1321,13.742707909691985
1322,13.724997219669632
1323,13.688875967682806
1324,13.650749344491587
1325,13.627656490932587
1326,13.626138678199334
1327,13.635676449162142
1328,13.64522729401877
1329,13.64632199678337
1330,13.64550303202821
1331,13.639796625207552
1332,13.623846428588775
1333,13.590437692595556
1334,13.543417982569807
1335,13.496691844257153
1336,13.463216926866302
1337,13.440594020198008
1338,13.423431569640247
1339,13.408088014293464
1340,13.393343340868782
1341,13.381224344754406
1342,13.369390428068579
1343,13.355415166925457
1344,13.340553392972986
